Year_Month,Year,Month,Month_Name,Cohort_ID,City_Tier,Monthly_Income_INR,Essential_Groceries_INR,Essential_Rent_INR,Essential_Utilities_INR,Essential_Healthcare_INR,Essential_Education_INR,Discretionary_Dining_INR,Discretionary_Shopping_INR,Discretionary_Entertainment_INR,Festive_Seasonal_Expense_INR,Total_Monthly_Expenses_INR,Monthly_Savings_INR,Inflation_CPI_Pct,Festival_Season_Flag
2022-01,2022,1,Jan,COHORT_047,Tier 1,60000,8500,17000,3000,1600,2400,2600,2600,2200,0,39900,20100,6.98,0
2022-02,2022,2,Feb,COHORT_047,Tier 1,60000,10800,17000,3000,1400,2400,2600,2600,1700,0,41500,18500,6.53,0
2022-03,2022,3,Mar,COHORT_047,Tier 1,60000,8700,17000,3000,1700,2400,3600,3900,1900,7658,49858,10142,6.93,1
2022-04,2022,4,Apr,COHORT_047,Tier 1,60000,9700,17000,3000,1300,2400,3600,3200,1700,0,41900,18100,7.0,0
2022-05,2022,5,May,COHORT_047,Tier 1,60000,9900,17000,4200,2200,2400,3700,1900,1400,0,42700,17300,6.39,0
2022-06,2022,6,Jun,COHORT_047,Tier 1,60000,8700,17000,4200,1800,6000,4000,2400,2200,0,46300,13700,6.91,0
2022-07,2022,7,Jul,COHORT_047,Tier 1,60000,9000,17000,4200,1800,6000,3000,3400,1500,0,45900,14100,6.76,0
2022-08,2022,8,Aug,COHORT_047,Tier 1,60000,10100,17000,3000,1500,2400,3600,2800,1800,0,42200,17800,6.86,0
2022-09,2022,9,Sep,COHORT_047,Tier 1,60000,8800,17000,3000,2400,2400,3400,2200,2000,0,41200,18800,6.89,0
2022-10,2022,10,Oct,COHORT_047,Tier 1,60000,10100,17000,3000,1900,2400,3800,4000,1500,13496,57196,2804,6.38,1
2022-11,2022,11,Nov,COHORT_047,Tier 1,60000,10300,17000,3000,1600,2400,4900,4200,1600,13927,58927,1073,6.35,1
2022-12,2022,12,Dec,COHORT_047,Tier 1,60000,9000,17000,3000,2200,2400,3000,2800,1900,0,41300,18700,6.62,0
2023-01,2023,1,Jan,COHORT_047,Tier 1,64000,9200,18000,3200,2100,2600,4200,3300,1900,0,44500,19500,5.54,0
2023-02,2023,2,Feb,COHORT_047,Tier 1,64000,10700,18000,3200,2300,2600,2800,3500,2000,0,45100,18900,5.21,0
2023-03,2023,3,Mar,COHORT_047,Tier 1,64000,9700,18000,3200,1700,2600,3300,4200,2300,11135,56135,7865,5.4,1
2023-04,2023,4,Apr,COHORT_047,Tier 1,64000,11100,18000,3200,1700,2600,3900,3700,1800,0,46000,18000,5.64,0
2023-05,2023,5,May,COHORT_047,Tier 1,64000,11000,18000,4500,2200,2600,3300,2300,1800,0,45700,18300,5.41,0
2023-06,2023,6,Jun,COHORT_047,Tier 1,64000,10200,18000,4500,2000,6400,3200,1900,2300,0,48500,15500,5.79,0
2023-07,2023,7,Jul,COHORT_047,Tier 1,64000,9700,18000,4500,1400,6400,3600,3200,1400,0,48200,15800,5.24,0
2023-08,2023,8,Aug,COHORT_047,Tier 1,64000,11000,18000,3200,2100,2600,2900,3100,2200,0,45100,18900,5.16,0
2023-09,2023,9,Sep,COHORT_047,Tier 1,64000,10000,18000,3200,1500,2600,3400,2600,2500,0,43800,20200,5.44,0
2023-10,2023,10,Oct,COHORT_047,Tier 1,64000,9900,18000,3200,2300,2600,5900,4600,1900,11270,59670,4330,5.24,1
2023-11,2023,11,Nov,COHORT_047,Tier 1,64000,10900,18000,3200,2300,2600,6200,4800,1300,9757,59057,4943,5.63,1
2023-12,2023,12,Dec,COHORT_047,Tier 1,64000,10500,18000,3200,2100,2600,4400,3100,1800,0,45700,18300,5.37,0
2024-01,2024,1,Jan,COHORT_047,Tier 1,69000,11100,19500,3400,1600,2800,3600,2200,2100,0,46300,22700,5.1,0
2024-02,2024,2,Feb,COHORT_047,Tier 1,69000,10600,19500,3400,1400,2800,2800,2300,2200,0,45000,24000,4.64,0
2024-03,2024,3,Mar,COHORT_047,Tier 1,69000,12000,19500,3400,2500,2800,3600,4800,2500,14722,65822,3178,5.01,1
2024-04,2024,4,Apr,COHORT_047,Tier 1,69000,9700,19500,3400,2500,2800,3200,3600,2500,0,47200,21800,4.6,0
2024-05,2024,5,May,COHORT_047,Tier 1,69000,10700,19500,4800,1700,2800,4000,3200,2100,0,48800,20200,4.87,0
2024-06,2024,6,Jun,COHORT_047,Tier 1,69000,10800,19500,4800,2100,6900,3800,4100,1800,0,53800,15200,4.81,0
2024-07,2024,7,Jul,COHORT_047,Tier 1,69000,12100,19500,4800,2300,6900,4600,4100,2500,0,56800,12200,4.55,0
2024-08,2024,8,Aug,COHORT_047,Tier 1,69000,12100,19500,3400,1500,2800,2800,2500,2600,0,47200,21800,4.93,0
2024-09,2024,9,Sep,COHORT_047,Tier 1,69000,10800,19500,3400,2600,2800,3600,2200,2400,0,47300,21700,4.73,0
2024-10,2024,10,Oct,COHORT_047,Tier 1,69000,12100,19500,3400,1800,2800,6400,3900,2400,14218,66518,2482,4.7,1
2024-11,2024,11,Nov,COHORT_047,Tier 1,69000,11400,19500,3400,1800,2800,6200,5300,1400,12254,64054,4946,4.89,1
2024-12,2024,12,Dec,COHORT_047,Tier 1,69000,11400,19500,3400,2700,2800,3200,3900,1700,0,48600,20400,4.73,0
2025-01,2025,1,Jan,COHORT_047,Tier 1,73000,12800,20500,3600,2400,2900,4800,2400,2900,0,52300,20700,4.47,0
2025-02,2025,2,Feb,COHORT_047,Tier 1,73000,10300,20500,3600,1500,2900,4700,2800,2100,0,48400,24600,4.71,0
2025-03,2025,3,Mar,COHORT_047,Tier 1,73000,13100,20500,3600,2600,2900,4100,4100,2300,10097,63297,9703,4.35,1
2025-04,2025,4,Apr,COHORT_047,Tier 1,73000,13100,20500,3600,2800,2900,4500,3800,2400,0,53600,19400,4.89,0
2025-05,2025,5,May,COHORT_047,Tier 1,73000,11900,20500,5100,2500,2900,4900,2900,2200,0,52900,20100,4.61,0
2025-06,2025,6,Jun,COHORT_047,Tier 1,73000,11200,20500,5100,1600,7300,5000,4300,1600,0,56600,16400,4.29,0
2025-07,2025,7,Jul,COHORT_047,Tier 1,73000,11700,20500,5100,2500,7300,4900,3200,2000,0,57200,15800,4.71,0
2025-08,2025,8,Aug,COHORT_047,Tier 1,73000,11400,20500,3600,2400,2900,4800,4300,1700,0,51600,21400,4.37,0
2025-09,2025,9,Sep,COHORT_047,Tier 1,73000,12000,20500,3600,1500,2900,4900,4300,2800,0,52500,20500,4.67,0
2025-10,2025,10,Oct,COHORT_047,Tier 1,73000,13000,20500,3600,2200,2900,6700,4200,2200,17552,72852,148,4.85,1
2025-11,2025,11,Nov,COHORT_047,Tier 1,73000,10600,20500,3600,2800,2900,5800,6000,2200,14149,68549,4451,4.26,1
2025-12,2025,12,Dec,COHORT_047,Tier 1,73000,12100,20500,3600,2800,2900,4800,4100,1800,0,52600,20400,4.39,0
2021-01,2021,1,Jan,COHORT_048,Tier 3,106000,18400,19000,5300,3200,4200,6700,5400,3600,0,65800,40200,5.37,0
2021-02,2021,2,Feb,COHORT_048,Tier 3,106000,15200,19000,5300,2200,4200,6100,4100,3400,0,59500,46500,5.4,0
2021-03,2021,3,Mar,COHORT_048,Tier 3,106000,15100,19000,5300,2300,4200,6100,4000,3900,13094,72994,33006,4.79,1
2021-04,2021,4,Apr,COHORT_048,Tier 3,106000,16500,19000,5300,2300,4200,6500,5600,4000,0,63400,42600,4.97,0
2021-05,2021,5,May,COHORT_048,Tier 3,106000,16600,19000,7400,2300,4200,5600,3300,4200,0,62600,43400,5.4,0
2021-06,2021,6,Jun,COHORT_048,Tier 3,106000,16400,19000,7400,4200,10600,4800,5400,3400,0,71200,34800,5.38,0
2021-07,2021,7,Jul,COHORT_048,Tier 3,106000,16900,19000,7400,2300,10600,5800,6200,2500,0,70700,35300,5.13,0
2021-08,2021,8,Aug,COHORT_048,Tier 3,106000,16200,19000,5300,4100,4200,6300,4900,4000,0,64000,42000,4.75,0
2021-09,2021,9,Sep,COHORT_048,Tier 3,106000,16300,19000,5300,2400,4200,6100,3400,3800,0,60500,45500,5.25,0
2021-10,2021,10,Oct,COHORT_048,Tier 3,106000,18200,19000,5300,3800,4200,6700,7200,4200,17839,86439,19561,5.23,1
2021-11,2021,11,Nov,COHORT_048,Tier 3,106000,16600,19000,5300,2900,4200,8700,6900,3500,12757,79857,26143,5.42,1
2021-12,2021,12,Dec,COHORT_048,Tier 3,106000,16100,19000,5300,4000,4200,7100,4500,3700,0,63900,42100,5.0,0
2022-01,2022,1,Jan,COHORT_048,Tier 3,114000,20000,20500,5700,2500,4600,5800,4400,4500,0,68000,46000,7.08,0
2022-02,2022,2,Feb,COHORT_048,Tier 3,114000,17400,20500,5700,4000,4600,5000,6700,4500,0,68400,45600,6.91,0
2022-03,2022,3,Mar,COHORT_048,Tier 3,114000,17800,20500,5700,4400,4600,8700,6400,4300,19773,92173,21827,6.64,1
2022-04,2022,4,Apr,COHORT_048,Tier 3,114000,19500,20500,5700,4100,4600,4700,5000,2700,0,66800,47200,6.94,0
2022-05,2022,5,May,COHORT_048,Tier 3,114000,16500,20500,8000,4200,4600,4600,3800,2800,0,65000,49000,6.77,0
2022-06,2022,6,Jun,COHORT_048,Tier 3,114000,19200,20500,8000,3200,11400,6900,4400,3600,0,77200,36800,7.0,0
2022-07,2022,7,Jul,COHORT_048,Tier 3,114000,18200,20500,8000,2800,11400,5400,3700,2800,0,72800,41200,7.0,0
2022-08,2022,8,Aug,COHORT_048,Tier 3,114000,16300,20500,5700,3100,4600,7100,6400,2400,0,66100,47900,6.73,0
2022-09,2022,9,Sep,COHORT_048,Tier 3,114000,16000,20500,5700,3800,4600,6200,4500,4400,0,65700,48300,6.7,0
2022-10,2022,10,Oct,COHORT_048,Tier 3,114000,19400,20500,5700,4500,4600,8800,8600,3900,17973,93973,20027,6.48,1
2022-11,2022,11,Nov,COHORT_048,Tier 3,114000,16700,20500,5700,2600,4600,7800,5400,4100,25451,92851,21149,6.4,1
2022-12,2022,12,Dec,COHORT_048,Tier 3,114000,18600,20500,5700,3700,4600,6800,4300,2800,0,67000,47000,6.66,0
2023-01,2023,1,Jan,COHORT_048,Tier 3,123000,18400,22000,6200,2900,4900,7000,7200,3100,0,71700,51300,5.13,0
2023-02,2023,2,Feb,COHORT_048,Tier 3,123000,19500,22000,6200,2600,4900,7900,5900,4700,0,73700,49300,5.57,0
2023-03,2023,3,Mar,COHORT_048,Tier 3,123000,18800,22000,6200,4000,4900,9400,6600,4500,29377,105777,17223,5.26,1
2023-04,2023,4,Apr,COHORT_048,Tier 3,123000,21800,22000,6200,4900,4900,6300,6200,3500,0,75800,47200,5.36,0
2023-05,2023,5,May,COHORT_048,Tier 3,123000,22100,22000,8600,3500,4900,6700,4200,3000,0,75000,48000,5.58,0
2023-06,2023,6,Jun,COHORT_048,Tier 3,123000,19200,22000,8600,4500,12300,7000,4700,3300,0,81600,41400,5.47,0
2023-07,2023,7,Jul,COHORT_048,Tier 3,123000,18900,22000,8600,4100,12300,8000,5900,4500,0,84300,38700,5.02,0
2023-08,2023,8,Aug,COHORT_048,Tier 3,123000,21400,22000,6200,3000,4900,6500,5800,4000,0,73800,49200,5.32,0
2023-09,2023,9,Sep,COHORT_048,Tier 3,123000,19400,22000,6200,4700,4900,8500,7000,2600,0,75300,47700,5.67,0
2023-10,2023,10,Oct,COHORT_048,Tier 3,123000,20200,22000,6200,4000,4900,11900,6000,2600,20142,97942,25058,5.14,1
2023-11,2023,11,Nov,COHORT_048,Tier 3,123000,19900,22000,6200,3100,4900,11300,10600,2900,20074,100974,22026,5.58,1
2023-12,2023,12,Dec,COHORT_048,Tier 3,123000,19100,22000,6200,3800,4900,8200,4900,2600,0,71700,51300,5.68,0
2024-01,2024,1,Jan,COHORT_048,Tier 3,131000,18700,23500,6600,2800,5200,8500,5300,3400,0,74000,57000,4.48,0
2024-02,2024,2,Feb,COHORT_048,Tier 3,131000,21000,23500,6600,5100,5200,5900,5600,4200,0,77100,53900,4.56,0
2024-03,2024,3,Mar,COHORT_048,Tier 3,131000,22300,23500,6600,4000,5200,7400,6000,4900,31473,111373,19627,4.71,1
2024-04,2024,4,Apr,COHORT_048,Tier 3,131000,18600,23500,6600,3000,5200,5400,7500,4100,0,73900,57100,4.51,0
2024-05,2024,5,May,COHORT_048,Tier 3,131000,20000,23500,9200,3600,5200,7900,6600,2800,0,78800,52200,4.55,0
2024-06,2024,6,Jun,COHORT_048,Tier 3,131000,21000,23500,9200,3600,13100,6600,5500,3400,0,85900,45100,4.43,0
2024-07,2024,7,Jul,COHORT_048,Tier 3,131000,19900,23500,9200,4000,13100,8800,7400,4000,0,89900,41100,5.04,0
2024-08,2024,8,Aug,COHORT_048,Tier 3,131000,21500,23500,6600,2800,5200,7100,4000,4600,0,75300,55700,5.11,0
2024-09,2024,9,Sep,COHORT_048,Tier 3,131000,20500,23500,6600,5000,5200,6200,6700,4600,0,78300,52700,5.19,0
2024-10,2024,10,Oct,COHORT_048,Tier 3,131000,23300,23500,6600,3700,5200,13300,8500,2700,17090,103890,27110,4.57,1
2024-11,2024,11,Nov,COHORT_048,Tier 3,131000,20000,23500,6600,3000,5200,7900,8400,3600,22428,100628,30372,4.48,1
2024-12,2024,12,Dec,COHORT_048,Tier 3,131000,20500,23500,6600,4300,5200,6000,6600,3500,0,76200,54800,4.84,0
2025-01,2025,1,Jan,COHORT_048,Tier 3,140000,21600,25000,7000,4300,5600,6300,4600,3300,0,77700,62300,4.51,0
2025-02,2025,2,Feb,COHORT_048,Tier 3,140000,25000,25000,7000,4300,5600,6500,5500,3500,0,82400,57600,4.18,0
2025-03,2025,3,Mar,COHORT_048,Tier 3,140000,21000,25000,7000,3100,5600,11300,7900,3300,32885,117085,22915,4.47,1
2025-04,2025,4,Apr,COHORT_048,Tier 3,140000,20900,25000,7000,3300,5600,6200,8000,5000,0,81000,59000,4.38,0
2025-05,2025,5,May,COHORT_048,Tier 3,140000,20100,25000,9800,5400,5600,6700,5100,4300,0,82000,58000,4.33,0
2025-06,2025,6,Jun,COHORT_048,Tier 3,140000,20800,25000,9800,2900,14000,5800,5600,2900,0,86800,53200,4.46,0
2025-07,2025,7,Jul,COHORT_048,Tier 3,140000,21200,25000,9800,5000,14000,7400,4600,3100,0,90100,49900,4.28,0
2025-08,2025,8,Aug,COHORT_048,Tier 3,140000,22800,25000,7000,3000,5600,9600,8300,5500,0,86800,53200,4.76,0
2025-09,2025,9,Sep,COHORT_048,Tier 3,140000,23500,25000,7000,4100,5600,7700,6200,3000,0,82100,57900,4.46,0
2025-10,2025,10,Oct,COHORT_048,Tier 3,140000,23000,25000,7000,4500,5600,11500,11300,3000,31826,122726,17274,4.66,1
2025-11,2025,11,Nov,COHORT_048,Tier 3,140000,22600,25000,7000,3400,5600,9900,7600,4000,23089,108189,31811,4.63,1
2025-12,2025,12,Dec,COHORT_048,Tier 3,140000,24800,25000,7000,5000,5600,8800,4500,3800,0,84500,55500,4.2,0
2021-01,2021,1,Jan,COHORT_049,Tier 1,55000,9200,15500,2800,1300,2200,2400,3000,1800,0,38200,16800,4.78,0
2021-02,2021,2,Feb,COHORT_049,Tier 1,55000,8800,15500,2800,2100,2200,2200,1800,1300,0,36700,18300,4.74,0
2021-03,2021,3,Mar,COHORT_049,Tier 1,55000,8500,15500,2800,1900,2200,4300,3300,1600,11250,51350,3650,4.92,1
2021-04,2021,4,Apr,COHORT_049,Tier 1,55000,8900,15500,2800,1800,2200,2600,2800,1200,0,37800,17200,5.15,0
2021-05,2021,5,May,COHORT_049,Tier 1,55000,9000,15500,3900,1700,2200,2800,1700,1300,0,38100,16900,4.96,0
2021-06,2021,6,Jun,COHORT_049,Tier 1,55000,8600,15500,3900,1400,5500,3400,2300,1800,0,42400,12600,5.02,0
2021-07,2021,7,Jul,COHORT_049,Tier 1,55000,9700,15500,3900,2100,5500,3600,1700,1700,0,43700,11300,5.19,0
2021-08,2021,8,Aug,COHORT_049,Tier 1,55000,9800,15500,2800,2000,2200,2300,2500,1300,0,38400,16600,5.45,0
2021-09,2021,9,Sep,COHORT_049,Tier 1,55000,7700,15500,2800,1900,2200,3400,3100,1600,0,38200,16800,4.82,0
2021-10,2021,10,Oct,COHORT_049,Tier 1,55000,8900,15500,2800,1300,2200,5200,3300,1500,10239,50939,4061,4.96,1
2021-11,2021,11,Nov,COHORT_049,Tier 1,55000,8100,15500,2800,1200,2200,4100,3100,1900,7700,46600,8400,4.75,1
2021-12,2021,12,Dec,COHORT_049,Tier 1,55000,8300,15500,2800,1700,2200,2700,3300,1900,0,38400,16600,4.83,0
2022-01,2022,1,Jan,COHORT_049,Tier 1,59000,10100,16500,3000,1500,2400,3800,2300,2400,0,42000,17000,6.7,0
2022-02,2022,2,Feb,COHORT_049,Tier 1,59000,10300,16500,3000,1700,2400,3200,3100,2100,0,42300,16700,7.02,0
2022-03,2022,3,Mar,COHORT_049,Tier 1,59000,10300,16500,3000,2300,2400,4600,2300,1900,7337,50637,8363,7.1,1
2022-04,2022,4,Apr,COHORT_049,Tier 1,59000,10100,16500,3000,2100,2400,3500,3300,2000,0,42900,16100,6.48,0
2022-05,2022,5,May,COHORT_049,Tier 1,59000,10300,16500,4100,1200,2400,2800,2700,1600,0,41600,17400,7.08,0
2022-06,2022,6,Jun,COHORT_049,Tier 1,59000,9300,16500,4100,1400,5900,2400,3400,2400,0,45400,13600,6.83,0
2022-07,2022,7,Jul,COHORT_049,Tier 1,59000,9000,16500,4100,2300,5900,4000,2300,1600,0,45700,13300,6.81,0
2022-08,2022,8,Aug,COHORT_049,Tier 1,59000,10500,16500,3000,1500,2400,2700,2400,1200,0,40200,18800,7.09,0
2022-09,2022,9,Sep,COHORT_049,Tier 1,59000,10100,16500,3000,1700,2400,3700,3300,2000,0,42700,16300,6.88,0
2022-10,2022,10,Oct,COHORT_049,Tier 1,59000,9700,16500,3000,2300,2400,5500,5300,1500,9310,55510,3490,6.32,1
2022-11,2022,11,Nov,COHORT_049,Tier 1,59000,9800,16500,3000,2100,2400,5600,3600,2200,12392,57592,1408,6.38,1
2022-12,2022,12,Dec,COHORT_049,Tier 1,59000,8600,16500,3000,1200,2400,3700,2700,2200,0,40300,18700,7.08,0
2023-01,2023,1,Jan,COHORT_049,Tier 1,63000,9400,17500,3200,2200,2500,4200,2500,1300,0,42800,20200,5.62,0
2023-02,2023,2,Feb,COHORT_049,Tier 1,63000,10400,17500,3200,1600,2500,3700,3400,1700,0,44000,19000,5.58,0
2023-03,2023,3,Mar,COHORT_049,Tier 1,63000,9800,17500,3200,2300,2500,3400,4300,2400,11125,56525,6475,5.54,1
2023-04,2023,4,Apr,COHORT_049,Tier 1,63000,11000,17500,3200,2500,2500,4400,2200,2200,0,45500,17500,5.79,0
2023-05,2023,5,May,COHORT_049,Tier 1,63000,10200,17500,4400,1800,2500,2800,2000,1500,0,42700,20300,5.15,0
2023-06,2023,6,Jun,COHORT_049,Tier 1,63000,10100,17500,4400,1500,6300,4000,2500,1900,0,48200,14800,5.01,0
2023-07,2023,7,Jul,COHORT_049,Tier 1,63000,8900,17500,4400,1600,6300,2900,2400,1800,0,45800,17200,5.74,0
2023-08,2023,8,Aug,COHORT_049,Tier 1,63000,10900,17500,3200,1900,2500,3900,3400,2300,0,45600,17400,5.4,0
2023-09,2023,9,Sep,COHORT_049,Tier 1,63000,10100,17500,3200,1900,2500,3000,2300,1600,0,42100,20900,5.36,0
2023-10,2023,10,Oct,COHORT_049,Tier 1,63000,10500,17500,3200,1600,2500,6400,5100,1600,9523,57923,5077,5.66,1
2023-11,2023,11,Nov,COHORT_049,Tier 1,63000,11300,17500,3200,2400,2500,4200,4400,1400,13118,60018,2982,5.46,1
2023-12,2023,12,Dec,COHORT_049,Tier 1,63000,9600,17500,3200,2000,2500,3600,3300,2500,0,44200,18800,5.28,0
2024-01,2024,1,Jan,COHORT_049,Tier 1,68000,10600,19000,3400,1900,2700,3800,2900,2600,0,46900,21100,4.91,0
2024-02,2024,2,Feb,COHORT_049,Tier 1,68000,12100,19000,3400,2300,2700,3900,4000,2700,0,50100,17900,5.15,0
2024-03,2024,3,Mar,COHORT_049,Tier 1,68000,9500,19000,3400,2400,2700,4900,4400,1500,11890,59690,8310,4.58,1
2024-04,2024,4,Apr,COHORT_049,Tier 1,68000,11600,19000,3400,2200,2700,3500,2500,1500,0,46400,21600,4.55,0
2024-05,2024,5,May,COHORT_049,Tier 1,68000,11800,19000,4800,2400,2700,4400,2600,2400,0,50100,17900,4.71,0
2024-06,2024,6,Jun,COHORT_049,Tier 1,68000,10300,19000,4800,1800,6800,4500,3800,1900,0,52900,15100,4.93,0
2024-07,2024,7,Jul,COHORT_049,Tier 1,68000,10400,19000,4800,2300,6800,2700,3400,2000,0,51400,16600,4.92,0
2024-08,2024,8,Aug,COHORT_049,Tier 1,68000,10300,19000,3400,2400,2700,2900,3900,2400,0,47000,21000,4.87,0
2024-09,2024,9,Sep,COHORT_049,Tier 1,68000,9800,19000,3400,2400,2700,3700,2500,2300,0,45800,22200,5.07,0
2024-10,2024,10,Oct,COHORT_049,Tier 1,68000,11800,19000,3400,2500,2700,6400,4000,2200,8821,60821,7179,4.85,1
2024-11,2024,11,Nov,COHORT_049,Tier 1,68000,11400,19000,3400,1600,2700,5100,3900,2200,10130,59430,8570,5.15,1
2024-12,2024,12,Dec,COHORT_049,Tier 1,68000,10500,19000,3400,2600,2700,3400,3300,1500,0,46400,21600,4.81,0
2025-01,2025,1,Jan,COHORT_049,Tier 1,72000,11000,20000,3600,2300,2900,3600,2200,1600,0,47200,24800,4.68,0
2025-02,2025,2,Feb,COHORT_049,Tier 1,72000,11000,20000,3600,2500,2900,4500,3600,2200,0,50300,21700,4.45,0
2025-03,2025,3,Mar,COHORT_049,Tier 1,72000,11200,20000,3600,1600,2900,4400,3400,1400,17057,65557,6443,4.52,1
2025-04,2025,4,Apr,COHORT_049,Tier 1,72000,10400,20000,3600,2300,2900,4700,3100,2300,0,49300,22700,4.19,0
2025-05,2025,5,May,COHORT_049,Tier 1,72000,11100,20000,5000,1800,2900,4500,2200,1900,0,49400,22600,4.5,0
2025-06,2025,6,Jun,COHORT_049,Tier 1,72000,12900,20000,5000,2800,7200,5000,2300,2400,0,57600,14400,4.79,0
2025-07,2025,7,Jul,COHORT_049,Tier 1,72000,10500,20000,5000,2600,7200,4500,2500,1800,0,54100,17900,4.11,0
2025-08,2025,8,Aug,COHORT_049,Tier 1,72000,12400,20000,3600,2600,2900,3400,2400,2700,0,50000,22000,4.32,0
2025-09,2025,9,Sep,COHORT_049,Tier 1,72000,11800,20000,3600,2800,2900,3500,2900,1700,0,49200,22800,4.73,0
2025-10,2025,10,Oct,COHORT_049,Tier 1,72000,11100,20000,3600,1600,2900,5600,5900,1900,14408,67008,4992,4.69,1
2025-11,2025,11,Nov,COHORT_049,Tier 1,72000,10500,20000,3600,2300,2900,6900,5600,2800,16506,71106,894,4.66,1
2025-12,2025,12,Dec,COHORT_049,Tier 1,72000,10200,20000,3600,1700,2900,3100,2300,1600,0,45400,26600,4.43,0
2021-01,2021,1,Jan,COHORT_050,Tier 1,172000,30000,48000,8600,4700,6900,10000,9100,5100,0,122400,49600,5.29,0
2021-02,2021,2,Feb,COHORT_050,Tier 1,172000,30800,48000,8600,6700,6900,8500,8400,6600,0,124500,47500,5.11,0
2021-03,2021,3,Mar,COHORT_050,Tier 1,172000,30600,48000,8600,5000,6900,14200,8500,5700,39741,167241,4759,4.96,1
2021-04,2021,4,Apr,COHORT_050,Tier 1,172000,26600,48000,8600,6100,6900,9800,7000,4100,0,117100,54900,5.2,0
2021-05,2021,5,May,COHORT_050,Tier 1,172000,25200,48000,12000,5400,6900,12000,7900,6100,0,123500,48500,5.46,0
2021-06,2021,6,Jun,COHORT_050,Tier 1,172000,28700,48000,12000,5600,17200,7100,6600,6800,0,132000,40000,4.9,0
2021-07,2021,7,Jul,COHORT_050,Tier 1,172000,29100,48000,12000,6600,17200,9900,5600,6300,0,134700,37300,5.17,0
2021-08,2021,8,Aug,COHORT_050,Tier 1,172000,25400,48000,8600,5200,6900,8800,9800,3600,0,116300,55700,5.01,0
2021-09,2021,9,Sep,COHORT_050,Tier 1,172000,27800,48000,8600,5800,6900,6900,6800,6400,0,117200,54800,5.02,0
2021-10,2021,10,Oct,COHORT_050,Tier 1,172000,25100,48000,8600,4400,6900,11300,8700,5100,25748,143848,28152,5.41,1
2021-11,2021,11,Nov,COHORT_050,Tier 1,172000,26000,48000,8600,4800,6900,16000,9800,5900,36089,162089,9911,5.15,1
2021-12,2021,12,Dec,COHORT_050,Tier 1,172000,29800,48000,8600,4500,6900,8800,7400,3700,0,117700,54300,5.46,0
2022-01,2022,1,Jan,COHORT_050,Tier 1,185000,28100,52000,9200,6700,7400,8700,9600,6500,0,128200,56800,6.52,0
2022-02,2022,2,Feb,COHORT_050,Tier 1,185000,33200,52000,9200,6400,7400,9500,9600,4100,0,131400,53600,6.34,0
2022-03,2022,3,Mar,COHORT_050,Tier 1,185000,32000,52000,9200,7400,7400,9700,10100,6100,25874,159774,25226,6.39,1
2022-04,2022,4,Apr,COHORT_050,Tier 1,185000,26700,52000,9200,3900,7400,7900,10900,5600,0,123600,61400,7.04,0
2022-05,2022,5,May,COHORT_050,Tier 1,185000,32600,52000,13000,6200,7400,9000,9200,3700,0,133100,51900,6.81,0
2022-06,2022,6,Jun,COHORT_050,Tier 1,185000,28200,52000,13000,6000,18500,12700,5700,4100,0,140200,44800,6.73,0
2022-07,2022,7,Jul,COHORT_050,Tier 1,185000,28300,52000,13000,4300,18500,7900,6300,6600,0,136900,48100,6.41,0
2022-08,2022,8,Aug,COHORT_050,Tier 1,185000,26200,52000,9200,6400,7400,12600,6300,5800,0,125900,59100,6.91,0
2022-09,2022,9,Sep,COHORT_050,Tier 1,185000,30200,52000,9200,7000,7400,12600,6900,4400,0,129700,55300,6.39,0
2022-10,2022,10,Oct,COHORT_050,Tier 1,185000,32300,52000,9200,7000,7400,17600,14900,3700,34600,178700,6300,7.06,1
2022-11,2022,11,Nov,COHORT_050,Tier 1,185000,33100,52000,9200,6800,7400,12300,16000,3800,22408,163008,21992,6.89,1
2022-12,2022,12,Dec,COHORT_050,Tier 1,185000,28600,52000,9200,7000,7400,12700,6200,6200,0,129300,55700,6.74,0
2023-01,2023,1,Jan,COHORT_050,Tier 1,199000,33000,55500,10000,7500,8000,9200,10400,5900,0,139500,59500,5.76,0
2023-02,2023,2,Feb,COHORT_050,Tier 1,199000,30100,55500,10000,5200,8000,11000,9500,5800,0,135100,63900,5.12,0
2023-03,2023,3,Mar,COHORT_050,Tier 1,199000,33400,55500,10000,6600,8000,13700,7700,5600,43990,184490,14510,5.59,1
2023-04,2023,4,Apr,COHORT_050,Tier 1,199000,31100,55500,10000,6600,8000,10300,8300,6500,0,136300,62700,5.15,0
2023-05,2023,5,May,COHORT_050,Tier 1,199000,31300,55500,13900,6600,8000,12400,9000,4500,0,141200,57800,5.77,0
2023-06,2023,6,Jun,COHORT_050,Tier 1,199000,31900,55500,13900,6500,19900,12600,8300,6800,0,155400,43600,5.12,0
2023-07,2023,7,Jul,COHORT_050,Tier 1,199000,30800,55500,13900,6500,19900,11000,7900,5500,0,151000,48000,5.71,0
2023-08,2023,8,Aug,COHORT_050,Tier 1,199000,35300,55500,10000,5700,8000,10000,10600,5200,0,140300,58700,5.41,0
2023-09,2023,9,Sep,COHORT_050,Tier 1,199000,30200,55500,10000,4700,8000,8100,8000,5000,0,129500,69500,5.09,0
2023-10,2023,10,Oct,COHORT_050,Tier 1,199000,35700,55500,10000,4800,8000,13700,16800,4700,41199,190399,8601,5.62,1
